clean_path,reverb_path,rir_path,rir_type,Mean T60,Mean DRR
./ACE_Dereverb_Dataset_1000_unique/clean_10/0076__M5s2__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0076__M5s2__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0077__M8s3__Mobile_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0077__M8s3__Mobile_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_1/2/Mobile_503_2_RIR.wav,RIR,0.449363622,3.135359072
./ACE_Dereverb_Dataset_1000_unique/clean_10/0078__M8s4__Mobile_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0078__M8s4__Mobile_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_2/2/Mobile_403a_2_RIR.wav,RIR,1.234286386,4.027562336
./ACE_Dereverb_Dataset_1000_unique/clean_10/0079__F1s4__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0079__F1s4__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0080__M2s1__Mobile_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0080__M2s1__Mobile_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_2/2/Mobile_611_2_RIR.wav,RIR,0.38127376,9.983401447
./ACE_Dereverb_Dataset_1000_unique/clean_10/0081__M1s1__Lin8Ch_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0081__M1s1__Lin8Ch_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/1/Lin8Ch_803_1_RIR.wav,RIR,0.392372298,10.03872499
./ACE_Dereverb_Dataset_1000_unique/clean_10/0082__F1s3__Mobile_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0082__F1s3__Mobile_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_2/2/Mobile_803_2_RIR.wav,RIR,0.392975873,-0.812008245
./ACE_Dereverb_Dataset_1000_unique/clean_10/0083__M3s3__Lin8Ch_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0083__M3s3__Lin8Ch_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/1/Lin8Ch_502_1_RIR.wav,RIR,0.351943828,11.48465884
./ACE_Dereverb_Dataset_1000_unique/clean_10/0084__M3s4__Lin8Ch_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0084__M3s4__Lin8Ch_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/2/Lin8Ch_EE_lobby_2_RIR.wav,RIR,0.742350198,6.391654568
./ACE_Dereverb_Dataset_1000_unique/clean_10/0085__M4s4__Crucif_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0085__M4s4__Crucif_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/2/Crucif_803_2_RIR.wav,RIR,0.396135004,-0.685142658
./ACE_Dereverb_Dataset_1000_unique/clean_10/0086__F1s5__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0086__F1s5__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0087__M9s3__Lin8Ch_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0087__M9s3__Lin8Ch_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/1/Lin8Ch_403a_1_RIR.wav,RIR,1.278889534,6.046062917
./ACE_Dereverb_Dataset_1000_unique/clean_10/0088__M5s2__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0088__M5s2__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0089__M9s4__Lin8Ch_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0089__M9s4__Lin8Ch_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/1/Lin8Ch_508_1_RIR.wav,RIR,0.644988956,6.708137543
./ACE_Dereverb_Dataset_1000_unique/clean_10/0090__F1s3__Crucif_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0090__F1s3__Crucif_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/2/Crucif_803_2_RIR.wav,RIR,0.396135004,-0.685142658
./ACE_Dereverb_Dataset_1000_unique/clean_10/0091__M7s4__Crucif_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0091__M7s4__Crucif_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_2/2/Crucif_611_2_RIR.wav,RIR,0.384639369,8.359693874
./ACE_Dereverb_Dataset_1000_unique/clean_10/0092__M5s2__Lin8Ch_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0092__M5s2__Lin8Ch_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/1/Lin8Ch_502_1_RIR.wav,RIR,0.351943828,11.48465884
./ACE_Dereverb_Dataset_1000_unique/clean_10/0093__M2s1__Mobile_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0093__M2s1__Mobile_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_2/1/Mobile_803_1_RIR.wav,RIR,0.391513476,4.057743717
./ACE_Dereverb_Dataset_1000_unique/clean_10/0094__F3s3__Crucif_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0094__F3s3__Crucif_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/2/Crucif_508_2_RIR.wav,RIR,0.645095394,5.782508838
./ACE_Dereverb_Dataset_1000_unique/clean_10/0095__M7s4__Crucif_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0095__M7s4__Crucif_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_2/1/Crucif_403a_1_RIR.wav,RIR,1.287868705,9.705948694
./ACE_Dereverb_Dataset_1000_unique/clean_10/0096__F5s3__Chromebook_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0096__F5s3__Chromebook_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_1/1/Chromebook_508_1_RIR.wav,RIR,0.538447051,5.952751752
./ACE_Dereverb_Dataset_1000_unique/clean_10/0097__M4s4__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0097__M4s4__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0098__F2s3__Crucif_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0098__F2s3__Crucif_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_2/2/Crucif_611_2_RIR.wav,RIR,0.384639369,8.359693874
./ACE_Dereverb_Dataset_1000_unique/clean_10/0099__M3s5__Lin8Ch_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0099__M3s5__Lin8Ch_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/2/Lin8Ch_EE_lobby_2_RIR.wav,RIR,0.742350198,6.391654568
./ACE_Dereverb_Dataset_1000_unique/clean_10/0100__F4s2__Mobile_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0100__F4s2__Mobile_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_2/1/Mobile_611_1_RIR.wav,RIR,0.372926331,5.820512229
./ACE_Dereverb_Dataset_1000_unique/clean_10/0101__F5s1__Chromebook_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0101__F5s1__Chromebook_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_1/1/Chromebook_503_1_RIR.wav,RIR,0.424457533,10.47942022
./ACE_Dereverb_Dataset_1000_unique/clean_10/0102__M7s3__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0102__M7s3__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0103__F4s2__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0103__F4s2__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0104__F4s1__Crucif_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0104__F4s1__Crucif_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/1/Crucif_803_1_RIR.wav,RIR,0.395792129,2.204816404
./ACE_Dereverb_Dataset_1000_unique/clean_10/0105__M6s4__Chromebook_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0105__M6s4__Chromebook_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_1/1/Chromebook_502_1_RIR.wav,RIR,0.335631212,3.520587098
./ACE_Dereverb_Dataset_1000_unique/clean_10/0106__M1s3__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0106__M1s3__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0107__M3s3__Mobile_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0107__M3s3__Mobile_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_2/2/Mobile_403a_2_RIR.wav,RIR,1.234286386,4.027562336
./ACE_Dereverb_Dataset_1000_unique/clean_10/0108__M1s3__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0108__M1s3__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0109__M2s1__Mobile_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0109__M2s1__Mobile_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_2/2/Mobile_403a_2_RIR.wav,RIR,1.234286386,4.027562336
./ACE_Dereverb_Dataset_1000_unique/clean_10/0110__F5s3__Lin8Ch_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0110__F5s3__Lin8Ch_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/1/Lin8Ch_611_1_RIR.wav,RIR,0.374889519,10.06426466
./ACE_Dereverb_Dataset_1000_unique/clean_10/0111__F5s4__Lin8Ch_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0111__F5s4__Lin8Ch_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/1/Lin8Ch_403a_1_RIR.wav,RIR,1.278889534,6.046062917
./ACE_Dereverb_Dataset_1000_unique/clean_10/0112__M2s1__Lin8Ch_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0112__M2s1__Lin8Ch_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/1/Lin8Ch_502_1_RIR.wav,RIR,0.351943828,11.48465884
./ACE_Dereverb_Dataset_1000_unique/clean_10/0113__F2s2__Mobile_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0113__F2s2__Mobile_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_2/1/Mobile_611_1_RIR.wav,RIR,0.372926331,5.820512229
./ACE_Dereverb_Dataset_1000_unique/clean_10/0114__M2s5__Lin8Ch_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0114__M2s5__Lin8Ch_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/1/Lin8Ch_EE_lobby_1_RIR.wav,RIR,0.728499237,10.35365698
./ACE_Dereverb_Dataset_1000_unique/clean_10/0115__F5s1__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0115__F5s1__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0116__M3s1__Crucif_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0116__M3s1__Crucif_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/2/Crucif_502_2_RIR.wav,RIR,0.301613422,3.923814612
./ACE_Dereverb_Dataset_1000_unique/clean_10/0117__F2s3__Crucif_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0117__F2s3__Crucif_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_2/2/Crucif_611_2_RIR.wav,RIR,0.384639369,8.359693874
./ACE_Dereverb_Dataset_1000_unique/clean_10/0118__F4s1__Crucif_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0118__F4s1__Crucif_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_2/2/Crucif_403a_2_RIR.wav,RIR,1.232764757,5.059908268
./ACE_Dereverb_Dataset_1000_unique/clean_10/0119__M5s1__Lin8Ch_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0119__M5s1__Lin8Ch_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/1/Lin8Ch_611_1_RIR.wav,RIR,0.374889519,10.06426466
./ACE_Dereverb_Dataset_1000_unique/clean_10/0120__M8s4__Crucif_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0120__M8s4__Crucif_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_2/1/Crucif_611_1_RIR.wav,RIR,0.37716642,4.24081165
./ACE_Dereverb_Dataset_1000_unique/clean_10/0121__F1s5__Crucif_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0121__F1s5__Crucif_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_2/1/Crucif_403a_1_RIR.wav,RIR,1.287868705,9.705948694
./ACE_Dereverb_Dataset_1000_unique/clean_10/0122__M7s4__Chromebook_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0122__M7s4__Chromebook_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_2/1/Chromebook_803_1_RIR.wav,RIR,0.396904205,4.366082614
./ACE_Dereverb_Dataset_1000_unique/clean_10/0123__M3s4__Mobile_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0123__M3s4__Mobile_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/1/Mobile_508_1_RIR.wav,RIR,0.673542953,9.803930203
./ACE_Dereverb_Dataset_1000_unique/clean_10/0124__F1s2__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0124__F1s2__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0125__M8s4__Lin8Ch_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0125__M8s4__Lin8Ch_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/1/Lin8Ch_803_1_RIR.wav,RIR,0.392372298,10.03872499
./ACE_Dereverb_Dataset_1000_unique/clean_10/0126__M2s3__Mobile_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0126__M2s3__Mobile_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_1/1/Mobile_502_1_RIR.wav,RIR,0.32656595,7.431172307
./ACE_Dereverb_Dataset_1000_unique/clean_10/0127__M6s3__Crucif_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0127__M6s3__Crucif_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/2/Crucif_EE_lobby_2_RIR.wav,RIR,0.741222781,3.234854036
./ACE_Dereverb_Dataset_1000_unique/clean_10/0128__M5s3__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0128__M5s3__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0129__F4s5__Lin8Ch_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0129__F4s5__Lin8Ch_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/2/Lin8Ch_EE_lobby_2_RIR.wav,RIR,0.742350198,6.391654568
./ACE_Dereverb_Dataset_1000_unique/clean_10/0130__M5s4__Mobile_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0130__M5s4__Mobile_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Building_Lobby/1/Mobile_EE_lobby_1_RIR.wav,RIR,0.7777262,9.118852488
./ACE_Dereverb_Dataset_1000_unique/clean_10/0131__F2s4__Mobile_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0131__F2s4__Mobile_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/1/Mobile_508_1_RIR.wav,RIR,0.673542953,9.803930203
./ACE_Dereverb_Dataset_1000_unique/clean_10/0132__M2s4__Lin8Ch_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0132__M2s4__Lin8Ch_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/2/Lin8Ch_EE_lobby_2_RIR.wav,RIR,0.742350198,6.391654568
./ACE_Dereverb_Dataset_1000_unique/clean_10/0133__M2s4__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0133__M2s4__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0134__M1s2__Crucif_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0134__M1s2__Crucif_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_2/1/Crucif_611_1_RIR.wav,RIR,0.37716642,4.24081165
./ACE_Dereverb_Dataset_1000_unique/clean_10/0135__F4s1__Mobile_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0135__F4s1__Mobile_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_2/2/Mobile_403a_2_RIR.wav,RIR,1.234286386,4.027562336
./ACE_Dereverb_Dataset_1000_unique/clean_10/0136__F5s2__Crucif_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0136__F5s2__Crucif_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/2/Crucif_803_2_RIR.wav,RIR,0.396135004,-0.685142658
./ACE_Dereverb_Dataset_1000_unique/clean_10/0137__M4s4__Chromebook_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0137__M4s4__Chromebook_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_2/1/Chromebook_403a_1_RIR.wav,RIR,1.303473771,3.06585196
./ACE_Dereverb_Dataset_1000_unique/clean_10/0138__F3s2__Lin8Ch_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0138__F3s2__Lin8Ch_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/1/Lin8Ch_403a_1_RIR.wav,RIR,1.278889534,6.046062917
./ACE_Dereverb_Dataset_1000_unique/clean_10/0139__F5s1__Crucif_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0139__F5s1__Crucif_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/2/Crucif_EE_lobby_2_RIR.wav,RIR,0.741222781,3.234854036
./ACE_Dereverb_Dataset_1000_unique/clean_10/0140__M2s4__Chromebook_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0140__M2s4__Chromebook_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_2/1/Chromebook_803_1_RIR.wav,RIR,0.396904205,4.366082614
./ACE_Dereverb_Dataset_1000_unique/clean_10/0141__F1s3__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0141__F1s3__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0142__F1s4__Chromebook_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0142__F1s4__Chromebook_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_1/2/Chromebook_503_2_RIR.wav,RIR,0.4125315,6.6618776
./ACE_Dereverb_Dataset_1000_unique/clean_10/0143__M4s2__Crucif_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0143__M4s2__Crucif_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_1/2/Crucif_503_2_RIR.wav,RIR,0.446989167,2.078798976
./ACE_Dereverb_Dataset_1000_unique/clean_10/0144__M9s3__Crucif_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0144__M9s3__Crucif_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_2/2/Crucif_611_2_RIR.wav,RIR,0.384639369,8.359693874
./ACE_Dereverb_Dataset_1000_unique/clean_10/0145__M3s3__Chromebook_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0145__M3s3__Chromebook_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_1/2/Chromebook_508_2_RIR.wav,RIR,0.549364951,3.73293733
./ACE_Dereverb_Dataset_1000_unique/clean_10/0146__M4s2__Chromebook_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0146__M4s2__Chromebook_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_1/1/Chromebook_508_1_RIR.wav,RIR,0.538447051,5.952751752
./ACE_Dereverb_Dataset_1000_unique/clean_10/0147__M5s4__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0147__M5s4__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0148__M3s1__Mobile_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0148__M3s1__Mobile_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/2/Mobile_508_2_RIR.wav,RIR,0.657614973,5.550930239
./ACE_Dereverb_Dataset_1000_unique/clean_10/0149__M4s4__Crucif_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0149__M4s4__Crucif_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/2/Crucif_508_2_RIR.wav,RIR,0.645095394,5.782508838
./ACE_Dereverb_Dataset_1000_unique/clean_10/0150__M7s4__Crucif_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0150__M7s4__Crucif_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_2/1/Crucif_611_1_RIR.wav,RIR,0.37716642,4.24081165
./ACE_Dereverb_Dataset_1000_unique/clean_10/0151__M4s3__Chromebook_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0151__M4s3__Chromebook_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_2/2/Chromebook_403a_2_RIR.wav,RIR,1.287355892,3.222057216
